20180712	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180711	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180710	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180709	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180706	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180705	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180704	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180703	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180702	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180629	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180628	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180627	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180626	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180625	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180622	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180621	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180620	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180619	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180618	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180615	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180614	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180613	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180612	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180611	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180608	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180607	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180606	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180605	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180604	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180601	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180531	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180530	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180529	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180528	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180525	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180524	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180523	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180522	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180521	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180518	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180517	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180516	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180515	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180514	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180511	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180510	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180509	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180508	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180507	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180504	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180503	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180502	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180501	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180430	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180427	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180426	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180425	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180424	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180423	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180420	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180419	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180418	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180417	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180416	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180413	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180412	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180411	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180410	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180409	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180406	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180405	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180404	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180403	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180402	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180330	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180329	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180328	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180327	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180326	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180323	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180322	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180321	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180320	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180319	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180316	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180315	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180314	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180313	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180312	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
